0.909	0.811822
0.91	0.813734
0.911	0.815647
0.912	0.817561
0.913	0.819475
0.914	0.821389
0.915	0.823304
0.916	0.82522
0.917	0.827137
0.918	0.829053
0.919	0.830971
0.92	0.832889
0.921	0.834808
0.922	0.836727
0.923	0.838646
0.924	0.840567
0.925	0.842488
0.926	0.844409
0.927	0.846331
0.928	0.848253
0.929	0.850176
0.93	0.852099
0.931	0.854023
0.932	0.855948
0.933	0.857873
0.934	0.859798
0.935	0.861724
0.936	0.863651
0.937	0.865578
0.938	0.867505
0.939	0.869433
0.94	0.871361
0.941	0.87329
0.942	0.87522
0.943	0.877149
0.944	0.87908
0.945	0.88101
0.946	0.882942
0.947	0.884873
0.948	0.886805
0.949	0.888738
0.95	0.890671
0.951	0.892604
0.952	0.894538
0.953	0.896472
0.954	0.898407
0.955	0.900342
0.956	0.902277
0.957	0.904213
0.958	0.906149
0.959	0.908086
0.96	0.910023
0.961	0.91196
0.962	0.913898
0.963	0.915836
0.964	0.917774
0.965	0.919713
0.966	0.921653
0.967	0.923592
0.968	0.925532
0.969	0.927472
0.97	0.929413
0.971	0.931354
0.972	0.933295
0.973	0.935237
0.974	0.937179
0.975	0.939121
0.976	0.941064
0.977	0.943007
0.978	0.94495
0.979	0.946894
0.98	0.948838
0.981	0.950782
0.982	0.952726
0.983	0.954671
0.984	0.956616
0.985	0.958561
0.986	0.960507
0.987	0.962453
0.988	0.964399
0.989	0.966345
0.99	0.968292
0.991	0.970239
0.992	0.972186
0.993	0.974134
0.994	0.976081
0.995	0.978029
0.996	0.979977
0.997	0.981926
0.998	0.983874
0.999	0.985823
1	0.987772
1.001	0.989721
1.002	0.991671
1.003	0.99362
1.004	0.99557
1.005	0.99752
1.006	0.99947
1.007	1.00142
1.008	1.00337
1.009	1.00532
1.01	1.00727
1.011	1.00922
1.012	1.01118
1.013	1.01313
1.014	1.01508
1.015	1.01703
1.016	1.01898
1.017	1.02093
1.018	1.02289
1.019	1.02484
1.02	1.02679
1.021	1.02874
1.022	1.0307
1.023	1.03265
1.024	1.0346
1.025	1.03655
1.026	1.03851
1.027	1.04046
1.028	1.04241
1.029	1.04437
1.03	1.04632
1.031	1.04827
1.032	1.05023
1.033	1.05218
1.034	1.05413
1.035	1.05609
1.036	1.05804
1.037	1.06
1.038	1.06195
1.039	1.0639
1.04	1.06586
1.041	1.06781
1.042	1.06977
1.043	1.07172
1.044	1.07367
1.045	1.07563
1.046	1.07758
1.047	1.07954
1.048	1.08149
1.049	1.08345
1.05	1.0854
1.051	1.08735
1.052	1.08931
1.053	1.09126
1.054	1.09322
1.055	1.09517
1.056	1.09712
1.057	1.09908
1.058	1.10103
1.059	1.10299
1.06	1.10494
1.061	1.10689
1.062	1.10885
1.063	1.1108
1.064	1.11276
1.065	1.11471
1.066	1.11666
1.067	1.11862
1.068	1.12057
1.069	1.12252
1.07	1.12448
1.071	1.12643
1.072	1.12838
1.073	1.13034
1.074	1.13229
1.075	1.13424
1.076	1.13619
1.077	1.13815
1.078	1.1401
1.079	1.14205
1.08	1.144
1.081	1.14595
1.082	1.14791
1.083	1.14986
1.084	1.15181
1.085	1.15376
1.086	1.15571
1.087	1.15766
1.088	1.15961
1.089	1.16157
1.09	1.16352
1.091	1.16547
